date,horaire,team_home,team_away,score,cote1,coteN,cote2
16102017,13:30,Balikpapan,Bali United,3 : 2,5.25,4.00,1.50
16102017,17:00,Poli Timisoara,Concordia,0 : 3,2.15,3.10,3.75
16102017,19:45,D. Bucarest,Juventus Bucuresti,3 : 0,1.57,4.00,5.75
18102017,08:30,Persipura,Persija Jakarta,3 : 0,-,-,-
18102017,13:30,Gresik,Perseru Serui,2 : 5,-,-,-
19102017,10:00,Padang,Mitra Kukar,1 : 2,-,-,-
19102017,10:00,Persib ,Madura United,0 : 0,-,-,-
19102017,13:30,Bhayangkara Utd ,PSM Makassar,0 : 2,-,-,-
19102017,13:30,Pusamania Borneo,Persela,4 : 2,-,-,-
20102017,10:00,Sriwijaya,Arema,1 : 1,-,-,-
20102017,13:30,Bali United,PS TNI,2 : 1,-,-,-
20102017,13:30,Balikpapan ,Barito Putera ,2 : 3,-,-,-
20102017,17:00,Gaz Metan ,Poli Iasi,0 : 2,2.30,2.60,2.65
20102017,19:45,Concordia,CS U. Craiova,1 : 2,3.60,2.75,1.80
22102017,17:00,Juventus Bucuresti,Sepsi,2 : 1,1.95,2.70,3.15
22102017,19:45,FC Viitorul,CFR Cluj,1 : 0,3.50,2.85,1.78
22102017,13:30,Mitra Kukar ,Pusamania Borneo ,0 : 4,-,-,-
22102017,19:45,Botosani,D. Bucarest,0 : 0,2.35,2.80,2.40
22102017,08:30,Perseru Serui,Persipura,2 : 1,-,-,-
22102017,10:00,Persela,Persib,1 : 0,-,-,-
22102017,13:30,Persija Jakarta,Padang,2 : 0,-,-,-
22102017,17:00,Astra,Voluntari,2 : 3,1.65,2.85,4.10
22102017,19:45,FCSB,Poli Timisoara ,7 : 0,1.25,3.80,7.25
23102017,13:30,Mitra Kukar ,Pusamania Borneo ,0 : 4,-,-,-
23102017,19:45,Botosani ,D. Bucarest ,0 : 0,2.35,2.80,2.40
