date,horaire,team_home,team_away,score,cote1,coteN,cote2
22102017,16:00,R. Union,Osasuna B,1 : 3,-,-,-
22102017,17:00,Pena,CD Vitoria,1 : 2,-,-,-
22102017,17:30,Mirandes,Burgos,1 : 1,-,-,-
22102017,18:00,Arenas Club,Lealtad,3 : 1,-,-,-
22102017,12:00,Gijon B,Amorebieta,1 : 1,-,-,-
22102017,17:00,Gernika Club,Caudal Deportivo ,2 : 0,-,-,-
22102017,17:00,Izarra,Ath. Bilbao B,2 : 2,-,-,-
22102017,17:00,Santander,Barakaldo ,3 : 2,-,-,-
22102017,18:00,R. Sociedad B,Tudelano ,4 : 3,-,-,-
22102017,18:00,UD Logrones,Leioa,2 : 2,-,-,-
28102017,16:00,Leioa,Ath. Bilbao B ,1 : 0,-,-,-
28102017,16:30,CD Vitoria,Izarra,1 : 1,-,-,-
28102017,16:45,Lealtad ,Gernika Club,0 : 0,-,-,-
28102017,17:00,Amorebieta ,Santander,1 : 0,-,-,-
28102017,18:00,Barakaldo,Pena,2 : 0,-,-,-
28102017,20:30,UD Logrones,R. Sociedad B,3 : 1,-,-,-
29102017,12:00,Burgos,Gijon B,1 : 1,-,-,-
29102017,12:00,Caudal Deportivo,Mirandes,1 : 3,-,-,-
29102017,12:00,Osasuna B,Arenas Club,1 : 1,-,-,-
29102017,12:00,Tudelano,R. Union,3 : 0,-,-,-
31102017,20:15,R. Sociedad B,Leioa ,0 : 0,-,-,-
02112017,12:00,Gijon B,Caudal Deportivo,3 : 1,-,-,-
02112017,16:00,Ath. Bilbao B,CD Vitoria,1 : 0,-,-,-
02112017,16:00,Pena,Amorebieta,2 : 2,-,-,-
02112017,17:00,Izarra,Barakaldo,1 : 0,-,-,-
02112017,17:00,Mirandes,Lealtad,2 : 0,-,-,-
02112017,17:00,R. Union ,UD Logrones,1 : 0,-,-,-
02112017,17:00,Santander,Burgos,1 : 0,-,-,-
02112017,18:00,Arenas Club,Tudelano,1 : 2,-,-,-
02112017,18:00,Gernika Club,Osasuna B,3 : 1,-,-,-
04112017,16:00,R. Sociedad B ,R. Union,2 : 0,-,-,-
04112017,17:00,Amorebieta,Izarra,5 : 0,-,-,-
05112017,12:00,Lealtad,Gijon B,2 : 3,-,-,-
05112017,12:00,Osasuna B,Mirandes,1 : 0,-,-,-
05112017,12:00,Tudelano,Gernika Club,1 : 2,-,-,-
05112017,17:00,Barakaldo,Ath. Bilbao B,1 : 1,-,-,-
05112017,17:00,Caudal Deportivo,Santander ,0 : 2,-,-,-
05112017,17:00,UD Logrones,Arenas Club,1 : 1,-,-,-
05112017,17:30,Burgos,Pena,3 : 0,-,-,-
05112017,18:00,Leioa,CD Vitoria,2 : 2,-,-,-
